feature_id,taris_score,saeuron_score,taris_rank,saeuron_rank,rank_delta_saeuron_minus_taris
0,-7.056749745970592e-05,-0.20634254813194275,9893,9958,65
1,0.0,0.0,6612,6680,68
2,0.0,0.0,6613,6681,68
3,0.0,0.0,6614,6682,68
4,0.0,0.0,6615,6683,68
5,0.00011343151709297672,0.37807244062423706,196,469,273
6,0.0,0.0,6616,6684,68
7,0.0001647643803153187,0.29726773500442505,123,526,403
8,0.0,0.0,6617,6685,68
9,0.0,0.0,6618,6686,68
10,6.220751674845815e-05,0.13980047404766083,324,683,359
11,-9.194554877467453e-06,-0.006220546551048756,9536,9403,-133
12,-0.00017570411728229374,125.1812515258789,10121,232,-9889
13,-2.235471038147807e-05,-0.027582582086324692,9658,9447,-211
14,0.0,0.0,6619,6687,68
15,0.0,0.0,6611,6679,68
16,0.0,0.0,6621,6689,68
17,0.0,0.0,6622,6690,68
18,0.0,0.0,6623,6691,68
19,-1.0420295438962057e-05,-0.09252303093671799,9543,9716,173
20,0.0,0.0,6624,6692,68
21,0.0,0.0,6625,6693,68
22,0.0,0.0,6626,6694,68
23,0.0,0.0,6627,6695,68
24,0.0,0.0,6628,6696,68
25,0.0,0.0,6602,6670,68
26,0.0,0.0,6594,6662,68
27,0.0,0.0,6595,6663,68
28,0.0,0.0,6596,6664,68
29,0.0,0.0,6597,6665,68
30,0.0,0.0,6598,6666,68
31,0.0,0.0,6599,6667,68
32,0.0,0.0,6600,6668,68
33,0.00010503656085347757,0.24551145732402802,210,573,363
34,0.0,0.0,6601,6669,68
35,0.0,0.0,6593,6661,68
36,0.0,0.0,6603,6671,68
37,0.0,0.0,6604,6672,68
38,0.0,0.0,6605,6673,68
39,0.0,0.0,6606,6674,68
40,4.889593765255995e-05,111.17277526855469,373,264,-109
41,0.0,0.0,6607,6675,68
42,0.0,0.0,6608,6676,68
43,0.0,0.0,6609,6677,68
44,2.0487509573285934e-06,314.9413757324219,655,70,-585
45,0.0,0.0,6610,6678,68
46,0.000311194482492283,0.5880270600318909,52,370,318
47,0.0,0.0,6620,6688,68
48,0.0,0.0,6648,6716,68
49,0.0,0.0,6649,6717,68
50,0.0,0.0,6650,6718,68
51,0.0,0.0,6651,6719,68
52,0.0,0.0,6652,6720,68
53,0.0,0.0,6653,6721,68
54,-3.0398383387364447e-05,-0.10481439530849457,9712,9739,27
55,0.0,0.0,6654,6722,68
56,0.0,0.0,6655,6723,68
57,-7.618380186613649e-05,-0.24830898642539978,9910,10043,133
58,0.0,0.0,6647,6715,68
59,0.0,0.0,6657,6725,68
60,0.0,0.0,6658,6726,68
61,0.00020129737094976008,0.878940224647522,91,305,214
62,0.0,0.0,6659,6727,68
63,0.0,0.0,6660,6728,68
64,0.0,0.0,6661,6729,68
65,0.0,0.0,6662,6730,68
66,0.0,0.0,6663,6731,68
67,0.0,0.0,6664,6732,68
68,0.0,0.0,6638,6706,68
69,-8.487961895298213e-05,-0.1953234225511551,9936,9933,-3
70,0.0,0.0,6630,6698,68
71,0.0,0.0,6631,6699,68
72,-4.057082696817815e-05,-0.1750853955745697,9773,9895,122
73,0.0,0.0,6632,6700,68
74,0.0001428579562343657,0.2814788520336151,147,543,396
75,0.0,0.0,6633,6701,68
76,0.0,0.0,6634,6702,68
77,0.0,0.0,6635,6703,68
78,0.0,0.0,6636,6704,68
79,0.0,0.0,6637,6705,68
80,0.0,0.0,6629,6697,68
81,0.0,0.0,6639,6707,68
82,3.1850442610448226e-05,0.7764100432395935,440,316,-124
83,0.0,0.0,6640,6708,68
84,0.0,0.0,6641,6709,68
85,0.0,0.0,6642,6710,68
86,0.0,0.0,6643,6711,68
87,8.147101766553533e-07,117.034912109375,744,252,-492
88,0.0,0.0,6644,6712,68
89,0.0,0.0,6645,6713,68
90,0.0,0.0,6646,6714,68
91,0.0,0.0,6584,6652,68
92,0.0,0.0,6540,6608,68
93,0.0,0.0,6541,6609,68
94,-0.00025435141287744045,-0.45096859335899353,10179,10204,25
95,0.0,0.0,6542,6610,68
96,0.0,0.0,6543,6611,68
97,-1.8929040379589424e-05,-0.06510088592767715,9629,9646,17
98,0.0,0.0,6544,6612,68
99,2.775410575850401e-05,0.08243773132562637,463,760,297
100,8.93058654583001e-07,0.017885304987430573,729,862,133
101,0.0,0.0,6545,6613,68
102,0.0,0.0,6546,6614,68
103,0.0,0.0,6547,6615,68
104,0.0,0.0,6539,6607,68
105,0.0,0.0,6549,6617,68
106,0.0,0.0,6550,6618,68
107,0.0,0.0,6551,6619,68
108,0.0,0.0,6552,6620,68
109,5.921909541939385e-05,0.029716337099671364,335,845,510
110,0.0,0.0,6553,6621,68
