feature_id,active_ratio,mean_activation,std_activation
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.23399999737739563,0.08549344539642334,0.39507007598876953
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.014000000432133675,0.0001705551112536341,0.0014682564651593566
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.32600000500679016,0.02818090096116066,0.08122050017118454
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.4779999852180481,0.26146718859672546,0.6117450594902039
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0010000000474974513,4.229736441629939e-05,0.0013368910877034068
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.9729999899864197,0.3843104839324951,0.3273400068283081
39,0.33000001311302185,0.03275225684046745,0.08854459226131439
40,0.0010000000474974513,3.738403393072076e-05,0.0011815957259386778
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0010000000474974513,1.2390136362228077e-05,0.0003916145651601255
45,0.003000000026077032,6.044006295269355e-05,0.0011068914318457246
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0010000000474974513,1.2405395864334423e-05,0.00039209684473462403
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0020000000949949026,2.0309447791078128e-05,0.0004546047421172261
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.003000000026077032,5.981445428915322e-05,0.0010910292621701956
59,0.0,0.0,0.0
60,0.0010000000474974513,1.7532349374960177e-05,0.0005541442660614848
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.004000000189989805,7.188415474956855e-05,0.001140346983447671
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.004000000189989805,7.227325113490224e-05,0.0011515048099681735
72,0.0,0.0,0.0
73,0.8700000047683716,0.3184677064418793,0.35496312379837036
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0020000000949949026,4.075622564414516e-05,0.0009166673407889903
77,0.0010000000474974513,4.8156736738746986e-05,0.0015220881905406713
78,0.0,0.0,0.0
79,0.0560000017285347,0.0015670547727495432,0.007480975240468979
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.23600000143051147,0.02250012941658497,0.1603691577911377
83,0.0,0.0,0.0
84,0.5550000071525574,0.06253616511821747,0.11263895779848099
85,0.0,0.0,0.0
86,0.0010000000474974513,2.215576205344405e-05,0.0007002763450145721
87,0.004000000189989805,7.530975562985986e-05,0.0012212613364681602
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.6830000281333923,0.10153450816869736,0.16441601514816284
95,0.0010000000474974513,1.2863159099651966e-05,0.00040656537748873234
96,0.004000000189989805,7.092284795362502e-05,0.0011629128130152822
97,0.0,0.0,0.0
98,0.0010000000474974513,1.341247570962878e-05,0.00042392758768983185
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0020000000949949026,3.4378052077954635e-05,0.0007687511970289052
102,0.9990000128746033,0.48728203773498535,0.30582791566848755
103,0.0,0.0,0.0
104,0.0010000000474974513,1.6708374459994957e-05,0.0005281009362079203
105,0.0,0.0,0.0
106,0.8140000104904175,0.35588139295578003,0.46056947112083435
107,0.0010000000474974513,8.044433343457058e-05,0.002542600966989994
108,0.0010000000474974513,2.3666381821385585e-05,0.000748022401239723
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0010000000474974513,2.0095825675525703e-05,0.0006351679912768304
114,0.0,0.0,0.0
115,0.0020000000949949026,4.623413042281754e-05,0.0010329565266147256
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0010000000474974513,1.596069341758266e-05,0.0005044690333306789
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.9739999771118164,0.2957582175731659,0.32593590021133423
123,0.0,0.0,0.0
124,0.0010000000474974513,1.5235900718835182e-05,0.00048156053526327014
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.3709999918937683,0.1369224339723587,0.4272214472293854
130,0.0010000000474974513,1.9744873497984372e-05,0.0006240754155442119
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0010000000474974513,1.7440796000300907e-05,0.0005512505886144936
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.01899999938905239,0.00036707305116578937,0.002729070605710149
147,0.0020000000949949026,4.090881338925101e-05,0.0009154425351880491
148,0.0020000000949949026,3.536987424013205e-05,0.0007901529315859079
149,0.0,0.0,0.0
